Epoch: [96][0/18], lr: 0.00010	Time 8.094 (8.094)	Data 6.406 (6.406)	Loss 2.9436 (2.9436)	Prec@1 5.000 (5.000)	Prec@5 25.000 (25.000)
Epoch: [97][0/18], lr: 0.00010	Time 7.484 (7.484)	Data 6.031 (6.031)	Loss 2.9553 (2.9553)	Prec@1 10.000 (10.000)	Prec@5 25.000 (25.000)
Epoch: [98][0/18], lr: 0.00010	Time 7.937 (7.937)	Data 6.969 (6.969)	Loss 2.9524 (2.9524)	Prec@1 5.000 (5.000)	Prec@5 30.000 (30.000)
Epoch: [99][0/18], lr: 0.00010	Time 7.281 (7.281)	Data 6.031 (6.031)	Loss 2.9295 (2.9295)	Prec@1 0.000 (0.000)	Prec@5 30.000 (30.000)
Test: [0/5]	Time 1.859 (1.859)	Loss 3.0277 (3.0277)	Prec@1 0.000 (0.000)	Prec@5 10.000 (10.000)
Testing Results: Prec@1 7.778 Prec@5 32.222 Loss 2.91206 
Best Prec@1: 10.000
Epoch: [100][0/18], lr: 0.00001	Time 7.234 (7.234)	Data 5.922 (5.922)	Loss 2.8624 (2.8624)	Prec@1 15.000 (15.000)	Prec@5 50.000 (50.000)
Epoch: [101][0/18], lr: 0.00001	Time 8.172 (8.172)	Data 6.984 (6.984)	Loss 2.8947 (2.8947)	Prec@1 5.000 (5.000)	Prec@5 45.000 (45.000)
Epoch: [102][0/18], lr: 0.00001	Time 7.375 (7.375)	Data 6.500 (6.500)	Loss 2.8769 (2.8769)	Prec@1 10.000 (10.000)	Prec@5 50.000 (50.000)
Epoch: [103][0/18], lr: 0.00001	Time 7.219 (7.219)	Data 6.016 (6.016)	Loss 2.9072 (2.9072)	Prec@1 5.000 (5.000)	Prec@5 35.000 (35.000)
Epoch: [104][0/18], lr: 0.00001	Time 6.656 (6.656)	Data 5.781 (5.781)	Loss 2.9970 (2.9970)	Prec@1 5.000 (5.000)	Prec@5 25.000 (25.000)
Test: [0/5]	Time 1.672 (1.672)	Loss 3.0278 (3.0278)	Prec@1 0.000 (0.000)	Prec@5 10.000 (10.000)
Testing Results: Prec@1 7.778 Prec@5 32.222 Loss 2.91192 
Best Prec@1: 10.000
Epoch: [105][0/18], lr: 0.00001	Time 7.625 (7.625)	Data 6.547 (6.547)	Loss 2.9802 (2.9802)	Prec@1 10.000 (10.000)	Prec@5 25.000 (25.000)
Epoch: [106][0/18], lr: 0.00001	Time 6.938 (6.938)	Data 5.656 (5.656)	Loss 2.9443 (2.9443)	Prec@1 0.000 (0.000)	Prec@5 35.000 (35.000)
Epoch: [107][0/18], lr: 0.00001	Time 6.797 (6.797)	Data 5.875 (5.875)	Loss 2.8864 (2.8864)	Prec@1 5.000 (5.000)	Prec@5 35.000 (35.000)
Epoch: [108][0/18], lr: 0.00001	Time 7.453 (7.453)	Data 5.703 (5.703)	Loss 2.9232 (2.9232)	Prec@1 5.000 (5.000)	Prec@5 30.000 (30.000)
